ID;Ano;UO (Cod);UG (Cod);UG Responsável (Cod);Programa (Cod);Programa;Ação (Cod);Ação;PO (Cod);PO;GND (Cod);GND;Elemento Despesa (Cod);Elemento Despesa;Sub-elemento Despesa (Cod);Sub-elemento Despesa;Ano Emissão Empenho;Empenho;PL;Dotação Inicial;Autorizado;Crédito Disponível;Empenhado;Liquidado;Pago;Despesa Executada;Contingenciamento;RP Proc Inscrito;RP Não-Proc Inscrito;RP Proc a Pagar;RP Não-Proc a Pagar;RP Proc Pago;RP Não-Proc Pago;RP Proc Cancelado;RP Não-Proc Cancelado
279;2018;24205;240106;240203;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;1;FUNCIONAMENTO E ATUALIZACAO DO LABORATORIO DE INTEGRACAO E TESTES;3;OUTRAS DESPESAS CORRENTES;33;PASSAGENS E DESPESAS COM LOCOMOCAO;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
280;2018;24205;120016;120141;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;1;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS;3;OUTRAS DESPESAS CORRENTES;15;DIARIAS - MILITAR;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;1358,96;0;0;0;0;0;0;0;0;0;0;0;0;0
281;2018;24205;120016;120143;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;7;IMPLANTACAO E OPERACAO DO SISTEMA DE METROLOGIA, NORMALIZACAO E CERTIFICACAO PARA A AREA ESPACIAL;3;OUTRAS DESPESAS CORRENTES;15;DIARIAS - MILITAR;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;2376,65;0;0;0;0;0;0;0;0;0;0;0;0;0
282;2018;24205;203001;NÃO APLICÁVEL;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;5;AUXILIO-ALIMENTACAO DE CIVIS;3;OUTRAS DESPESAS CORRENTES;0;[A DETALHAR];NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;614448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
283;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903959;SERVICOS DE AUDIO, VIDEO E FOTO;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
284;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;9;PESQUISA E DESENVOLVIMENTO EM AERONOMIA, ASTROFISICA E GEOFISICA ESPACIAL;4;INVESTIMENTOS;0;[A DETALHAR];NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
285;2018;24205;364102;364120;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;7;DESENVOLVIMENTO DE COMPETENCIAS E CAPITAL HUMANO PARA O SETOR ESPACIAL;3;OUTRAS DESPESAS CORRENTES;18;AUXÍLIO FINANCEIRO A ESTUDANTES;33901801;BOLSAS DE ESTUDO NO PAIS;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
286;2018;24205;364102;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;3;DESENVOLVIMENTO E LANCAMENTO DO VEICULO LANCADOR DE MICROSSATELITES VLM-1;3;OUTRAS DESPESAS CORRENTES;18;AUXÍLIO FINANCEIRO A ESTUDANTES;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
287;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;9;PESQUISA E DESENVOLVIMENTO EM AERONOMIA, ASTROFISICA E GEOFISICA ESPACIAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;44905230;MAQUINAS E EQUIPAMENTOS ENERGETICOS;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
288;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;4;INVESTIMENTOS;36;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;27813,32;27813,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0
289;2018;24205;203001;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;2;DESENVOLVIMENTO E LANCAMENTO DE SATELITES CIENTIFICOS;4;INVESTIMENTOS;0;[A DETALHAR];NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;721000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
290;2018;24205;203001;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;7;IMPLANTACAO E OPERACAO DO SISTEMA DE METROLOGIA, NORMALIZACAO E CERTIFICACAO PARA A AREA ESPACIAL;3;OUTRAS DESPESAS CORRENTES;0;[A DETALHAR];NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0,5;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0
291;2018;24205;203001;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;9;PESQUISA E DESENVOLVIMENTO EM AERONOMIA, ASTROFISICA E GEOFISICA ESPACIAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;1232120,58;1232120,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0
292;2018;24205;120016;120141;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;1;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS;3;OUTRAS DESPESAS CORRENTES;14;DIÁRIAS - CIVIL;33901414;DIARIAS NO PAIS;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
293;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;5;DESENVOLVIMENTO DOS SATELITES DA SERIE AMAZONIA;3;OUTRAS DESPESAS CORRENTES;47;"OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS
";NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
294;2018;24205;120631;120015;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;33;PASSAGENS E DESPESAS COM LOCOMOCAO;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
295;2018;24205;120016;120143;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;7;IMPLANTACAO E OPERACAO DO SISTEMA DE METROLOGIA, NORMALIZACAO E CERTIFICACAO PARA A AREA ESPACIAL;3;OUTRAS DESPESAS CORRENTES;33;PASSAGENS E DESPESAS COM LOCOMOCAO;33903302;PASSAGENS PARA O EXTERIOR;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
296;2018;24205;120631;120015;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903916;MANUTENCAO E CONSERV. DE BENS IMOVEIS;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
297;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903909;ARMAZENAGEM;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
298;2018;24205;240106;240106;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;000A;PESQUISA, APLICACOES E DESENVOLVIMENTO TECNOLOGICO EM OBSERVACAO DA TERRA;3;OUTRAS DESPESAS CORRENTES;93;INDENIZACOES E RESTITUICOES;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
299;2018;24205;203001;NÃO APLICÁVEL;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;1;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS;4;INVESTIMENTOS;0;[A DETALHAR];NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;1025394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300;2018;24205;240106;240195;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;9;PESQUISA E DESENVOLVIMENTO EM AERONOMIA, ASTROFISICA E GEOFISICA ESPACIAL;3;OUTRAS DESPESAS CORRENTES;33;PASSAGENS E DESPESAS COM LOCOMOCAO;33903301;PASSAGENS PARA O PAIS;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301;2018;24205;203001;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;9;PESQUISA E DESENVOLVIMENTO EM AERONOMIA, ASTROFISICA E GEOFISICA ESPACIAL;3;OUTRAS DESPESAS CORRENTES;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;76286,08;76286,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0
302;2018;24205;153103;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903914;LOCACAO BENS MOV. OUT.NATUREZAS E INTANGIVEIS;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
303;2018;24205;240106;240199;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;000A;PESQUISA, APLICACOES E DESENVOLVIMENTO TECNOLOGICO EM OBSERVACAO DA TERRA;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903903;COMISSOES E CORRETAGENS;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
304;2018;24205;203001;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;6;RASTREIO E CONTROLE DE SATELITES;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;86871,8;86871,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
305;2018;24205;154040;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;7;DESENVOLVIMENTO DE COMPETENCIAS E CAPITAL HUMANO PARA O SETOR ESPACIAL;3;OUTRAS DESPESAS CORRENTES;14;DIÁRIAS - CIVIL;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
306;2018;24205;203001;240195;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;8;PESQUISA, DESENVOLVIMENTO E INOVACAO NO CENTRO DE ESTUDO E MONITORAMENTO BRASILEIRO DO CLIMA ESPACIAL (EMBRACE);3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;115,01;115,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;9;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;3;OUTRAS DESPESAS CORRENTES;0;[A DETALHAR];NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;19256,25;19256,25;19256,25;0;0;0;0;0;0;0;0;0;0;0;0;0
308;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;000A;PESQUISA, APLICACOES E DESENVOLVIMENTO TECNOLOGICO EM OBSERVACAO DA TERRA;3;OUTRAS DESPESAS CORRENTES;92;DESPESAS DE EXERCICIOS ANTERIORES;33909214;DIARIAS - CIVIL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
309;2018;24205;240106;240196;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;5;DESENVOLVIMENTO DOS SATELITES DA SERIE AMAZONIA;3;OUTRAS DESPESAS CORRENTES;14;DIÁRIAS - CIVIL;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310;2018;24205;203001;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;9;PESQUISA E DESENVOLVIMENTO EM AERONOMIA, ASTROFISICA E GEOFISICA ESPACIAL;4;INVESTIMENTOS;30;MATERIAL DE CONSUMO;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;2691,35;2691,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311;2018;24205;443003;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;92;DESPESAS DE EXERCICIOS ANTERIORES;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
312;2018;24205;120631;120015;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;15;DIARIAS - MILITAR;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
313;2018;24205;240106;240199;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;000A;PESQUISA, APLICACOES E DESENVOLVIMENTO TECNOLOGICO EM OBSERVACAO DA TERRA;3;OUTRAS DESPESAS CORRENTES;33;PASSAGENS E DESPESAS COM LOCOMOCAO;33903301;PASSAGENS PARA O PAIS;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
314;2018;24205;203001;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;5;DESENVOLVIMENTO DOS SATELITES DA SERIE AMAZONIA;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;628567,05;628567,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
315;2018;24205;203001;120141;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;1;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS;3;OUTRAS DESPESAS CORRENTES;14;DIÁRIAS - CIVIL;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;118208,5;118208,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
316;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;8;PESQUISA, DESENVOLVIMENTO E INOVACAO NO CENTRO DE ESTUDO E MONITORAMENTO BRASILEIRO DO CLIMA ESPACIAL (EMBRACE);3;OUTRAS DESPESAS CORRENTES;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;33904007;MANUTENCAO CORRETIVA/ADAPTATIVA E SUSTENTACAO SOFTWARES;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
317;2018;24205;203001;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;7;DESENVOLVIMENTO DE COMPETENCIAS E CAPITAL HUMANO PARA O SETOR ESPACIAL;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903948;SERVICO DE SELECAO E TREINAMENTO;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
318;2018;24205;203001;120141;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;4;PESQUISA E DESENVOLVIMENTO EM TECNOLOGIAS ASSOCIADAS A VEICULOS ESPACIAIS;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;431411,96;431411,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0
319;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;5;DESENVOLVIMENTO DOS SATELITES DA SERIE AMAZONIA;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320;2018;24205;203001;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;0;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A INFRAESTRUTURA ASSOCIADA - DESPESAS DIVERSAS;4;INVESTIMENTOS;0;[A DETALHAR];NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;3000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
321;2018;24205;120016;120141;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;4;PESQUISA E DESENVOLVIMENTO EM TECNOLOGIAS ASSOCIADAS A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;33;PASSAGENS E DESPESAS COM LOCOMOCAO;NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
322;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;5;DESENVOLVIMENTO DOS SATELITES DA SERIE AMAZONIA;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903004;GAS E OUTROS MATERIAIS ENGARRAFADOS;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
323;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;3;DESENVOLVIMENTO DE PRODUTOS E PROCESSOS INOVADORES PARA O SETOR ESPACIAL E SUAS APLICACOES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903035;MATERIAL LABORATORIAL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
324;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;6;RASTREIO E CONTROLE DE SATELITES;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;44905233;EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
325;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903016;MATERIAL DE EXPEDIENTE;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
326;2018;24205;152756;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;7;DESENVOLVIMENTO DE COMPETENCIAS E CAPITAL HUMANO PARA O SETOR ESPACIAL;3;OUTRAS DESPESAS CORRENTES;0;[A DETALHAR];NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
327;2018;24205;153164;153607;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;7;DESENVOLVIMENTO DE COMPETENCIAS E CAPITAL HUMANO PARA O SETOR ESPACIAL;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903965;SERVICOS DE APOIO AO ENSINO;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
328;2018;24205;154040;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;0;[A DETALHAR];NÃO APLICÁVEL;NÃO APLICÁVEL;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;5;DESENVOLVIMENTO DOS SATELITES DA SERIE AMAZONIA;3;OUTRAS DESPESAS CORRENTES;36;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;33903606;SERVICOS TECNICOS PROFISSIONAIS;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
330;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;000D;RECEPCAO, ARMAZENAMENTO, PROCESSAMENTO E DISTRIBUICAO DE DADOS DE SATELITES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903943;SERVICOS DE ENERGIA ELETRICA;;NÃO APLICÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
